"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",10,"20","inc covid hosp","quantile",0.55,53.0854618546186
"2022-12-12",10,"20","inc covid hosp","quantile",0.6,61.0600626006259
"2022-12-12",10,"20","inc covid hosp","quantile",0.65,69.5008330083301
"2022-12-12",10,"20","inc covid hosp","quantile",0.7,78.2516485164853
"2022-12-12",10,"20","inc covid hosp","quantile",0.75,88
"2022-12-12",10,"20","inc covid hosp","quantile",0.8,99
"2022-12-12",10,"20","inc covid hosp","quantile",0.85,111.635112851128
"2022-12-12",10,"20","inc covid hosp","quantile",0.9,127.768380683807
"2022-12-12",10,"20","inc covid hosp","quantile",0.95,150.776124261243
"2022-12-12",10,"20","inc covid hosp","quantile",0.975,171.314094390944
"2022-12-12",10,"20","inc covid hosp","quantile",0.99,196.270625506254
"2022-12-12",11,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",11,"20","inc covid hosp","quantile",0.25,0.765300153001593
"2022-12-12",11,"20","inc covid hosp","quantile",0.3,10.8167821678218
"2022-12-12",11,"20","inc covid hosp","quantile",0.35,19.9503595035951
"2022-12-12",11,"20","inc covid hosp","quantile",0.4,28.390009900099
"2022-12-12",11,"20","inc covid hosp","quantile",0.45,36.8484574845749
"2022-12-12",11,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",11,"20","inc covid hosp","quantile",0.55,53.2749487494876
"2022-12-12",11,"20","inc covid hosp","quantile",0.6,61.6359063590637
"2022-12-12",11,"20","inc covid hosp","quantile",0.65,69.9503595035951
"2022-12-12",11,"20","inc covid hosp","quantile",0.7,78.9768447684478
"2022-12-12",11,"20","inc covid hosp","quantile",0.75,88.9503595035951
"2022-12-12",11,"20","inc covid hosp","quantile",0.8,100.144375443755
