"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-19",-4,"20","inc covid hosp","quantile",0.95,69.4640271524634
"2022-12-19",-4,"20","inc covid hosp","quantile",0.975,74.5900722379581
"2022-12-19",-4,"20","inc covid hosp","quantile",0.99,82.8831407712001
"2022-12-19",-3,"20","inc covid hosp","quantile",0.01,26.966349133301
"2022-12-19",-3,"20","inc covid hosp","quantile",0.025,28.9824903996949
"2022-12-19",-3,"20","inc covid hosp","quantile",0.05,30.8965894815015
"2022-12-19",-3,"20","inc covid hosp","quantile",0.1,34.3654177466453
"2022-12-19",-3,"20","inc covid hosp","quantile",0.15,36.7089879743097
"2022-12-19",-3,"20","inc covid hosp","quantile",0.2,38.2608143216834
"2022-12-19",-3,"20","inc covid hosp","quantile",0.25,40.1780997182563
"2022-12-19",-3,"20","inc covid hosp","quantile",0.3,41.7936666000144
"2022-12-19",-3,"20","inc covid hosp","quantile",0.35,43.4164779497119
"2022-12-19",-3,"20","inc covid hosp","quantile",0.4,44.9169320340295
"2022-12-19",-3,"20","inc covid hosp","quantile",0.45,46.1824153574609
"2022-12-19",-3,"20","inc covid hosp","quantile",0.5,47.4304125969982
"2022-12-19",-3,"20","inc covid hosp","quantile",0.55,48.9484290830867
"2022-12-19",-3,"20","inc covid hosp","quantile",0.6,50.4140282981956
"2022-12-19",-3,"20","inc covid hosp","quantile",0.65,52.1481202286735
"2022-12-19",-3,"20","inc covid hosp","quantile",0.7,53.8143526300102
"2022-12-19",-3,"20","inc covid hosp","quantile",0.75,55.7332484292886
"2022-12-19",-3,"20","inc covid hosp","quantile",0.8,57.9924993847835
"2022-12-19",-3,"20","inc covid hosp","quantile",0.85,60.5915627626525
"2022-12-19",-3,"20","inc covid hosp","quantile",0.9,63.7763164420407
"2022-12-19",-3,"20","inc covid hosp","quantile",0.95,69.6033047596613
"2022-12-19",-3,"20","inc covid hosp","quantile",0.975,73.6556755728348
"2022-12-19",-3,"20","inc covid hosp","quantile",0.99,78.8417872553363
"2022-12-19",-2,"20","inc covid hosp","quantile",0.01,25.7494381532252
